date,nav,meta_fund_house,meta_scheme_type,meta_scheme_category,meta_scheme_code,meta_scheme_name,meta_isin_growth,meta_isin_div_reinvestment
13-11-2025,111.42260,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
12-11-2025,111.57880,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
11-11-2025,111.16220,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
10-11-2025,110.97760,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
07-11-2025,110.44310,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
06-11-2025,110.44090,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
04-11-2025,111.40460,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
03-11-2025,111.79920,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
31-10-2025,111.09480,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
30-10-2025,111.86990,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
29-10-2025,112.40680,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
28-10-2025,111.90310,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
27-10-2025,112.27050,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
24-10-2025,111.65490,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
23-10-2025,111.85870,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
20-10-2025,111.90250,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
17-10-2025,111.74890,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
16-10-2025,111.53990,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
15-10-2025,110.73650,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
14-10-2025,109.66340,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
13-10-2025,109.95520,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
10-10-2025,109.95900,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
09-10-2025,109.58820,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
08-10-2025,109.06500,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
07-10-2025,109.32010,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
06-10-2025,108.93260,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
03-10-2025,108.13860,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
01-10-2025,107.82390,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
30-09-2025,107.31340,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
26-09-2025,107.22460,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
25-09-2025,108.91910,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
24-09-2025,109.76080,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
23-09-2025,110.34010,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
22-09-2025,110.71820,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
19-09-2025,111.23100,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
18-09-2025,111.53350,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
17-09-2025,111.23230,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
16-09-2025,110.80080,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
15-09-2025,110.15220,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
12-09-2025,110.08140,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
11-09-2025,109.74090,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
10-09-2025,109.72090,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
09-09-2025,109.20620,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
08-09-2025,108.96570,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
05-09-2025,108.75830,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
04-09-2025,108.92650,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
03-09-2025,108.76660,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
02-09-2025,108.20470,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
01-09-2025,108.34620,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
31-08-2025,107.12170,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
29-08-2025,107.12590,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
28-08-2025,107.47560,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
26-08-2025,108.71320,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
25-08-2025,109.92940,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
22-08-2025,109.65130,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
21-08-2025,110.11510,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
20-08-2025,110.01130,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
19-08-2025,109.57230,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
18-08-2025,109.04500,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
14-08-2025,107.84550,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
13-08-2025,107.76070,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
12-08-2025,106.92150,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
11-08-2025,107.38830,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
08-08-2025,106.52850,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
07-08-2025,107.80110,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
06-08-2025,107.50840,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
05-08-2025,108.09230,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
04-08-2025,108.11490,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
01-08-2025,107.35970,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
31-07-2025,108.43050,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
30-07-2025,108.85990,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
29-07-2025,108.51680,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
28-07-2025,107.87240,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
25-07-2025,108.76300,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
24-07-2025,109.84160,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
23-07-2025,110.26800,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
22-07-2025,109.74370,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
21-07-2025,109.70980,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
18-07-2025,108.78000,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
17-07-2025,109.31170,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
16-07-2025,109.47520,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
15-07-2025,109.48950,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
14-07-2025,108.82700,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
11-07-2025,108.67370,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
10-07-2025,109.73230,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
09-07-2025,110.29360,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
08-07-2025,110.16490,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
07-07-2025,109.97830,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
04-07-2025,110.13300,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
03-07-2025,109.87420,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
02-07-2025,110.22670,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
01-07-2025,110.58800,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
30-06-2025,110.68450,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
27-06-2025,110.74000,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
26-06-2025,110.23550,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
25-06-2025,109.36920,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
24-06-2025,108.53190,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
23-06-2025,107.95430,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
20-06-2025,108.15140,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
19-06-2025,106.64820,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
18-06-2025,107.27750,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
17-06-2025,107.53740,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
16-06-2025,107.98420,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
13-06-2025,107.01400,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
12-06-2025,107.56910,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
11-06-2025,108.78160,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
10-06-2025,108.83210,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
09-06-2025,108.96210,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
06-06-2025,108.40070,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
05-06-2025,107.55330,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
04-06-2025,107.06550,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
03-06-2025,106.52830,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
02-06-2025,107.07070,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
31-05-2025,106.97660,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
30-05-2025,106.97830,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
29-05-2025,107.16790,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
28-05-2025,106.76750,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
27-05-2025,107.03000,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
26-05-2025,107.48180,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
23-05-2025,107.01460,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
22-05-2025,106.18520,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
21-05-2025,106.60770,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
20-05-2025,105.83040,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
19-05-2025,107.37900,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
16-05-2025,107.47780,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
15-05-2025,107.23490,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
14-05-2025,106.06070,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
13-05-2025,105.49900,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
12-05-2025,106.18810,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
09-05-2025,102.63140,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
08-05-2025,103.50490,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
07-05-2025,104.83980,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
06-05-2025,104.27620,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
05-05-2025,105.21870,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
02-05-2025,104.47240,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
30-04-2025,104.64510,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
29-04-2025,104.85520,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,INF846K01EW2,
